h1,title_tag,meta_desc,primer_parrafo,num_parrafos,num_h2,h2_textos,tiene_lista_tabla,num_tags,tags_textos,num_enlaces_internos,parrafo_primer_enlace,ancla_primer_enlace,anclas_todas,palabras_body,img_url,img_ancho,img_alt,autor_jsonld,seccion_jsonld,fecha_publicacion,keywords_jsonld,es_sindicado,error,ruta
¿Cómo quedarían los cruces de 16vos del Mundial 2026 tras la primera jornada?,Posibles cruces de los dieciseisavos del Mundial 2026,La primera jornada del Mundial 2026 ya permite proyectar los posibles cruces de dieciseisavos de final. Así quedaría el cuadro eliminatorio.,"Aunque todavía falta mucho camino por recorrer y la mayoría de los grupos continúan abiertos, las primeras jornadas han dejado tendencias claras. Algunas de las grandes favoritas comenzaron con paso firme, mientras que otras selecciones están obligadas a reaccionar para evitar un cruce complicado o incluso una eliminación temprana.",18,1,La primera jornada empieza a perfilar el camino,False,3,"mundial 2026, FIFA 2026, Fifa-world-cup-2026",7,2.0,¿Cuándo son los dieciseisavos de final del Mundial 2026 y quiénes juegan?,¿Cuándo son los dieciseisavos de final del Mundial 2026 y quiénes juegan? | Mundial 2026 | Cristiano Ronaldo y Messi: los futbolistas mejor pagados del Mundial 2026 | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters,632,https://revistamercado.do/wp-content/uploads/2026/06/¿Como-quedarian-los-cruces-de-16vos-del-Mundial-2026-tras-la-primera-jornada_-copy.webp,1560,Diagrama de los cruces de los dieciseisavos de final del Mundial 2026 con la Copa del Mundo y las banderas de los países clasificados.,Elba Reyes,Sport Business,2026-06-22T12:14:28-04:00,"mundial 2026, no-paywall, FIFA 2026, Fifa-world-cup-2026",False,,/empresas/sport-business/como-quedarian-los-cruces-de-16vos-del-mundial-2026-tras-la-primera-jornada/
"Costa de Marfil vs Noruega, duelo histórico de 16vos en el Mundial","Costa de Marfil vs Noruega, duelo histórico de 16vos en el Mundial",Costa de Marfil y Noruega se enfrentan este martes en Dallas en dieciseisavos del Mundial 2026. Haaland contra los 'Elefantes' en un duelo,"Los caminos de Costa de Marfil y Noruega se cruzan este martes en el AT&T Stadium de Arlington, Dallas, en un partido de dieciseisavos que pone cara a cara a Yan Diomandé con Erling Haaland, dos de los jugadores más determinantes de la fase de grupos. El ganador se medirá al vencedor de Brasil-Japón en octavos de final; el perdedor, fuera del Mundial.",11,3,El momento histórico de los ‘Elefantes’ | La apuesta de Solbakken y el arma Haaland | El duelo táctico,False,3,"Noruega, Fifa-world-cup-2026, Costa de Marfil",6,2.0,"Noruega y República Dominicana, unidas por la economía azul","Noruega y República Dominicana, unidas por la economía azul | Host Countries: el Mundial 2026 como la mayor plataforma de poder compartido | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters",550,https://revistamercado.do/wp-content/uploads/2026/06/Costa-de-Marfil-vs-Noruega-duelo-histórico-de-16vos-en-el-Mundial.jpg,1315,"Costa de Marfil vs Noruega, duelo histórico de 16vos en el Mundial",Gabriel Rico Albarrán,Sport Business,2026-06-29T11:27:26-04:00,"Noruega, no-paywall, Fifa-world-cup-2026, Costa de Marfil",False,,/empresas/sport-business/costa-de-marfil-vs-noruega-duelo-historico-de-16vos-en-el-mundial/
Estos son los 11 estadios en Estados Unidos donde se disputará el Mundial de 2026,Los 11 estadios de EE.UU. donde se disputará el Mundial de 2026,"Conoce los 11 estadios de EE.UU. que albergarán el Mundial 2026: ubicación, capacidad y la historia de cada sede, desde el SoF","De las 16 sedes que tendrá el torneo, once se ubican en territorio estadounidense y concentrarán el grueso de la justa mundialista: 78 de los 104 encuentros, incluidas las dos semifinales y la gran final del 19 de julio en elMetLife Stadiumde Nueva York.",42,11,"SoFi Stadium (Inglewood, California) | MetLife Stadium (East Rutherford, Nueva Jersey) | Arrowhead Stadium (Kansas City, Missouri) | AT&T Stadium (Arlington, Texas) | Mercedes-Benz Stadium (Atlanta, Georgia) | Hard Rock Stadium (Miami, Florida) | Lincoln Financial Field (Filadelfia, Pensilvania) | Lumen Field (Seattle, Washington) | NRG Stadium (Houston, Texas) | Levi’s Stadium (Santa Clara, California) | Gillette Stadium (Foxborough, Massachusetts)",False,4,"Estados Unidos, mundial 2026, Fifa-world-cup-2026, estadios Mundial EU",6,4.0,"Los países que más ganarán con el Mundial 2026: turismo, TV y negocios en cifras","Los países que más ganarán con el Mundial 2026: turismo, TV y negocios en cifras | Mundial de marcas: Adidas y Nike vs Puma y otras marcas emergentes | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters",877,https://revistamercado.do/wp-content/uploads/2026/06/Estos-son-los-11-estadios-en-Estados-Unidos-donde-se-disputará-el-Mundial-de-2026.jpg,1315,Estos son los 11 estadios en Estados Unidos donde se disputará el Mundial de 2026,Gabriel Rico Albarrán,Sport Business,2026-06-09T14:00:14-04:00,"Estados Unidos, mundial 2026, no-paywall, Fifa-world-cup-2026, estadios Mundial EU",False,,/empresas/sport-business/estos-son-los-11-estadios-en-estados-unidos-donde-se-disputara-el-mundial-de-2026/
"🔴 Inauguración del Mundial 2026 EN VIVO: hora, canales y cómo verla desde República Dominicana",Inauguración Mundial 2026 EN VIVO: hora y canales en RD,"Siga EN VIVO la inauguración del Mundial 2026: hora en República Dominicana, canales para verla, ceremonia, artistas y previa del México vs. Sudáfrica.","La apertura delMundial 2026 reunirá la ceremonia oficial,el show musical y la previa del primer partido del torneo. México y Sudáfrica serán los encargados de disputar el encuentro inaugural, en una jornada que concentrará la atención de millones de fanáticos.",18,1,¿A qué hora es la inauguración del Mundial 2026 en República Dominicana?,False,3,"mundial 2026, FIFA 2026, Fifa-world-cup-2026",4,17.0,Suscríbete a la revista,Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters,351,https://revistamercado.do/wp-content/uploads/2026/06/inauguracion-mundial-2026-ceremonia-mexico.png,1276,Primer plano del trofeo dorado de la Copa del Mundo de la FIFA colocado sobre un pedestal metálico plateado compartiendo el encuadre del lado izquierdo con el escudo nacional impreso en la franja blanca de la bandera de México y del lado derecho con una pantalla azul brillante que muestra el emblema del torneo junto al texto World Cup 2026 Final Draw.,Edwin Lozada,Sport Business,2026-06-10T17:39:38-04:00,"mundial 2026, no-paywall, FIFA 2026, Fifa-world-cup-2026",False,,/empresas/sport-business/inauguracion-mundial-2026-en-vivo-hora-canales-republica-dominicana/
Luka Dončić sacude la NBA con una noche histórica con los Lakers,Lakers vencen a Bulls con 51 puntos de Luka Dončić,Luka Dončić anotó 51 puntos en la victoria 142-130 de Los Angeles Lakers ante Chicago Bulls en un partido de temporada regular de la NBA,"Los Los Angeles Lakers derrotaron 142-130 a los Chicago Bulls la noche del jueves 12 de marzo en un partido de temporada regular de la National Basketball Association (NBA), impulsados por una actuación de 51 puntos de Luka Dončić.",37,1,Más Mercado,True,6,"deportes, NBA, baloncesto, Los Angeles Lakers, Chicago Bulls, Luka Dončić",6,6.0,LeBron Jame,LeBron Jame | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters | Inicia sesión,453,https://revistamercado.do/wp-content/uploads/2026/03/Lakers-derrotan-a-Bulls-con-actuación-de-51-puntos-de-Luka-Dončić-copy.jpg,1560,,Andrea Mercedes,Sport Business,2026-03-13T13:56:58-04:00,"deportes, NBA, baloncesto, Los Angeles Lakers, Chicago Bulls, Luka Dončić",False,,/empresas/sport-business/lakers-bulls-51-puntos-luka-doncic/
"Los 10 atletas mejor pagados de 2025: Fortunas, récords y negocios","Los 10 atletas mejor pagados de 2025: Fortunas, récords y negocios","El deporte profesional ha alcanzado niveles sin precedentes en 2025, con contratos multimillonarios, patrocinios globales y marcas personales que convierten a los atletas en verdaderos magnates.","Desde el fútbol hasta el béisbol, pasando por la NBA y el boxeo, estos deportistas han redefinido lo que significa serun atleta en la era moderna. Algunos, comoJuan Sotoy Shohei Ohtani, representan la nueva generación que está revolucionando sus deportes. Otros, como LeBron James y Kevin Durant, siguen dominando después de décadas en la cima.",72,11,1. Cristiano Ronaldo 🇵🇹 | 2. Stephen Curry 🇺🇸 | 3. Tyson Fury 🇬🇧 | 4. Dak Prescott 🇺🇸 | 5. Lionel Messi 🇦🇷 | 6. LeBron James 🇺🇸 | 7. Juan Soto 🇩🇴 | 8. Karim Benzema 🇫🇷 | 9. Shohei Ohtani 🇯🇵 | 10. Kevin Durant 🇺🇸 | Más Mercado,True,0,,7,1.0,Juan Soto,Juan Soto | Del fútbol a Hollywood: Cristiano Ronaldo lanza su propio estudio cinematográfico | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters | Inicia sesión,643,https://revistamercado.do/wp-content/uploads/2025/08/deportistas.jpg,1560,,Rodrigo Muñoz,Sport Business,2025-08-18T17:36:37-04:00,,False,,/empresas/sport-business/los-10-atletas-mejor-pagados-de-2025-fortunas-records-y-negocios/
Mundial 2026: así marchan las clasificaciones y los países eliminados,Mundial 2026: así marchan las clasificaciones,"México, Brasil, Suiza y nueve selecciones más aseguran su pase a dieciseisavos del Mundial 2026, mientras Haití, Catar y República Checa","La primera de las cuatro fechas previstas hasta el 27 de junio para establecer el cierre de la actividad en los doce grupos dejó la clasificación directa deSudáfricacomo escolta del líderMéxicoen el Grupo A, en el B aSuizacomo líder y aCanadáen el segundo puesto, y en el C aBrasilconMarruecosa su sombra.",27,3,"Grupo A: México, Sudáfrica y Corea del Sur | Grupo B: Suiza, líder; Canadá, segunda y Bosnia tercera | Grupo C Brasil encabeza; le siguen Marruecos y Escocia",False,3,"mundial 2026, Fifa-world-cup-2026, grupos mundial",6,8.0,Copa del Mundo FIFA 2026: de qué está hecha y cuánto vale el trofeo más famoso del fútbol,"Copa del Mundo FIFA 2026: de qué está hecha y cuánto vale el trofeo más famoso del fútbol | En pleno Mundial, Messi cumple 39 años y busca conquistar nuevos récords | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters",830,https://revistamercado.do/wp-content/uploads/2026/06/Mundial-2026-así-marchan-las-clasificaciones-y-los-países-eliminados.jpeg,1280,Mundial 2026 así marchan las clasificaciones y los países eliminados,Gabriel Rico Albarrán,Sport Business,2026-06-25T13:04:53-04:00,"mundial 2026, no-paywall, Fifa-world-cup-2026, grupos mundial",False,,/empresas/sport-business/mundial-2026-asi-marchan-las-clasificaciones-y-los-paises-eliminados/
Polémico strike deja fuera a República Dominicana del Clásico Mundial y provoca indignación,República Dominicana eliminada del Clásico Mundial de Béisbol,La eliminación de República Dominicana del Clásico Mundial de Béisbol genera debate tras el doloroso partido contra Estados Unidos.,"La selección de República Dominicana quedó eliminada del Clásico Mundial de Béisboltras caer 2-1 ante Estados Unidos en el partido disputado el domingo 15 de marzo, un encuentro marcado por una decisión arbitral en la jugada final que generó debate entre analistas y fanáticos.",37,1,Más Mercado,False,4,"republica dominicana, Estados Unidos, Béisbol, Clásico Mundial de Béisbol",7,1.0,La selección de República Dominicana quedó eliminada del Clásico Mundial de Béisbol,La selección de República Dominicana quedó eliminada del Clásico Mundial de Béisbol | Clásico Mundial de Béisbol | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters | Inicia sesión,554,https://revistamercado.do/wp-content/uploads/2026/03/Polémico-strike-deja-fuera-a-República-Dominicana-del-Clásico-Mundial-y-provoca-indignación-copy.jpg,1541,,Andrea Mercedes,Sport Business,2026-03-16T12:13:23-04:00,"republica dominicana, Estados Unidos, Béisbol, Clásico Mundial de Béisbol",False,,/empresas/sport-business/polemico-strike-deja-fuera-a-republica-dominicana-del-clasico-mundial-y-provoca-indignacion/
"RD vs. Detroit: cuándo juegan, dónde verlo y a qué hora serán los partidos previo al Clásico Mundial de Béisbol 2026","RD vs. Detroit: cuándo juegan, dónde verlo y a qué hora serán los partidos previo al Clásico Mundial de Béisbol 2026",La Selección Nacional dominicana se alista para el Clásico Mundial de Béisbol 2026. Entérate de las fechas y partidos importantes.,"Te puede interesar:Clásico Mundial de Béisbol 2026: calendario completo, dónde verlo en RD y todo lo que debes saber",36,6,Fechas y escenario de los partidos | ¿Por qué se juegan estos partidos? | Dónde verlo en República Dominicana | Contexto competitivo y valor del duelo | Antesala de un gran desafío | Más Mercado,True,2,"Clásico mundial de beisbol 2026, RD vs. Detroit",9,1.0,"Clásico Mundial de Béisbol 2026: calendario completo, dónde verlo en RD y todo lo que debes saber","Clásico Mundial de Béisbol 2026: calendario completo, dónde verlo en RD y todo lo que debes saber | Clásico Mundial de Béisbol | jornadas deportivas. | Beltré se une a los inmortales del béisbol dominicano | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters | Inicia sesión",622,https://revistamercado.do/wp-content/uploads/2026/03/RD-vs.-Detroit-cu��ndo-juegan-dónde-verlo-y-a-qué-hora-serán-los-partidos-previo-al-Clásico-Mundial-de-Béisbol-2026-copy.jpg,1560,Logos de RD y Detroit sobre estadio del Clásico Mundial de Béisbol 2026.,Elba Reyes,Sport Business,2026-03-03T11:59:45-04:00,"norecents, Clásico mundial de beisbol 2026, RD vs. Detroit",False,,/empresas/sport-business/rd-vs-detroit-cuando-juegan-donde-verlo-y-a-que-hora-seran-los-partidos-previo-al-clasico-mundial-de-beisbol-2026/
República Dominicana el poder millonario en el Clásico Mundial de Béisbol,RD el poder millonario en el Clásico Mundial de Béisbol,"RD llega al Clásico Mundial de Béisbol con sus estrellas de Grandes Ligas, y es un favorito por la calidad y el valor de sus jugadores.","La cotización de estas figuras en lasGrandes Ligasrefleja elpoder económico y deportivo del conjunto dominicano, que busca repetir la gloria alcanzada en 2013 y consolidarse como potencia mundial en el béisbol.",47,7,"El equipo dominicano más caro del Clásico Mundial | Roster oficial y estrellas clave | Cronología de la participación dominicana | Liderazgo dentro y fuera del campo | Resultados destacados hasta ahora | Dominicana, favorita permanente del béisbol internacional | Más Mercado",True,11,"Béisbol, MLB, Grandes Ligas, juan soto, manny machado, Albert Pujols, Clásico mundial de beisbol 2026, conjunto dominicano, equipo dominicano, selección nacional, Pelota",9,7.0,Clásico Mundial de Béisbol 2026: Dominicana vs. Venezuela: cuándo y dónde verlo en RD,"Clásico Mundial de Béisbol 2026: Dominicana vs. Venezuela: cuándo y dónde verlo en RD | Los 10 deportistas mejor pagados del mundo en 2026: quién gana más y cuánto | Clásico Mundial de Béisbol 2026: las 10 estrellas que marcarán el torneo | Deporte, salud y networking: el trío ganador que vive en una cancha de pádel | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters | Inicia sesión",763,https://revistamercado.do/wp-content/uploads/2026/03/CLASICO-BEISBOL.jpg,1920,Equipo dominicano en el clásico mundial de béisbol.,Miguel Vega,Sport Business,2026-03-11T10:56:51-04:00,"Béisbol, MLB, Grandes Ligas, juan soto, manny machado, norecents, Albert Pujols, Clásico mundial de beisbol 2026, conjunto dominicano, equipo dominicano, selección nacional, Pelota",False,,/empresas/sport-business/republica-dominicana-el-poder-millonario-en-el-clasico-mundial-de-beisbol/
